20140616 052400;1922.25;1922.5;1922;1922.5;178
20140616 052500;1922.5;1922.5;1922.5;1922.5;6
20140616 052600;1922.5;1922.5;1922.25;1922.25;5
20140616 052700;1922.25;1922.25;1922.25;1922.25;1
20140616 052800;1922.5;1922.5;1922.25;1922.5;7
20140616 052900;1922.5;1922.5;1922.5;1922.5;2
20140616 053000;1922.5;1922.5;1922.25;1922.25;229
20140616 053100;1922.25;1922.25;1922;1922;82
20140616 053200;1922.25;1922.5;1922.25;1922.5;66
20140616 053300;1922.5;1922.5;1922.5;1922.5;155
20140616 053400;1922.5;1922.75;1922.5;1922.75;115
20140616 053500;1922.75;1922.75;1922.5;1922.5;152
20140616 053600;1922.75;1922.75;1922.75;1922.75;4
20140616 053700;1922.5;1922.75;1922.5;1922.75;7
20140616 053800;1922.75;1922.75;1922.75;1922.75;4
20140616 053900;1922.5;1922.5;1922.5;1922.5;160
20140616 054000;1922.5;1922.5;1922.5;1922.5;68
20140616 054100;1922.5;1922.75;1922.5;1922.75;34
20140616 054200;1922.75;1922.75;1922.75;1922.75;23
20140616 054300;1922.75;1922.75;1922.75;1922.75;49
20140616 054400;1922.75;1923;1922.75;1922.75;19
20140616 054500;1922.75;1922.75;1922.5;1922.5;399
20140616 054600;1922.5;1922.75;1922.5;1922.75;157
20140616 054700;1922.5;1922.75;1922.5;1922.75;2
20140616 054800;1922.75;1922.75;1922.5;1922.5;2
20140616 054900;1922.75;1922.75;1922.75;1922.75;31
20140616 055000;1922.75;1922.75;1922.75;1922.75;4
20140616 055200;1922.75;1922.75;1922.75;1922.75;98
20140616 055300;1922.75;1922.75;1922.75;1922.75;29
20140616 055500;1923;1923;1923;1923;2
20140616 055600;1923;1923;1922.75;1922.75;17
20140616 055700;1923;1923.5;1923;1923.25;426
20140616 055800;1923.25;1923.5;1923.25;1923.25;53
20140616 055900;1923.5;1923.5;1923.5;1923.5;7
20140616 060000;1923.5;1923.75;1923.5;1923.75;161
20140616 060100;1923.5;1924;1923.5;1923.5;496
20140616 060200;1923.75;1923.75;1923.5;1923.5;5
20140616 060300;1923.5;1924;1923.5;1924;219
20140616 060400;1924;1924;1923.75;1924;15
20140616 060500;1924;1924;1924;1924;459
20140616 060600;1923.75;1924.25;1923.75;1924.25;414
20140616 060700;1924.25;1924.25;1923.75;1923.75;216
20140616 060800;1924;1924;1924;1924;2
20140616 060900;1924;1924;1924;1924;2
20140616 061000;1923.75;1924;1923.75;1923.75;7
20140616 061100;1924;1924;1923.75;1924;133
20140616 061200;1924;1924;1923.75;1924;28
20140616 061300;1923.75;1924;1923.75;1923.75;124
20140616 061400;1923.75;1923.75;1923.75;1923.75;2
20140616 061500;1923.75;1924;1923.75;1924;170
20140616 061600;1923.75;1924;1923.75;1924;3
20140616 061700;1924;1924;1924;1924;2
20140616 061800;1924;1924.25;1923.75;1923.75;236
20140616 061900;1924;1924;1924;1924;33
20140616 062000;1924;1924;1924;1924;5
20140616 062100;1923.75;1923.75;1923.5;1923.75;145
