20140316 234800;1829.25;1829.25;1829;1829.25;109
20140316 234900;1829.5;1829.5;1829.25;1829.5;60
20140316 235000;1829.5;1829.5;1829.25;1829.25;132
20140316 235100;1829.25;1829.5;1829.25;1829.5;47
20140316 235200;1829.5;1829.5;1829.25;1829.25;23
20140316 235300;1829.25;1829.5;1829.25;1829.5;112
20140316 235400;1829.5;1829.5;1829.25;1829.25;32
20140316 235500;1829.25;1829.75;1829.25;1829.75;133
20140316 235600;1829.5;1829.75;1829.5;1829.75;33
20140316 235700;1829.5;1829.75;1829.5;1829.5;90
20140316 235800;1829.75;1829.75;1829.5;1829.75;21
20140316 235900;1829.75;1830.75;1829.75;1830.5;464
20140317 000000;1830.5;1830.75;1830.25;1830.25;176
20140317 000100;1830.5;1830.75;1830.25;1830.25;235
20140317 000200;1830.25;1830.5;1830.25;1830.25;322
20140317 000300;1830.5;1831;1830.25;1830.25;191
20140317 000400;1830.25;1831;1830.25;1830.5;406
20140317 000500;1830.5;1831.5;1830.5;1831.25;298
20140317 000600;1831.25;1831.5;1831;1831.25;401
20140317 000700;1831.25;1831.5;1831;1831;124
20140317 000800;1831.25;1831.5;1830.75;1830.75;352
20140317 000900;1830.75;1831;1830.75;1831;307
20140317 001000;1830.75;1831;1830.75;1831;27
20140317 001100;1831;1831.25;1830.75;1830.75;57
20140317 001200;1830.75;1831;1830.5;1830.5;328
20140317 001300;1830.5;1830.5;1830.25;1830.25;182
20140317 001400;1830.25;1830.5;1830.25;1830.25;116
20140317 001500;1830.25;1830.25;1830.25;1830.25;50
20140317 001600;1830.25;1830.5;1830.25;1830.5;83
20140317 001700;1830.5;1831;1830.5;1830.75;96
20140317 001800;1830.75;1831;1830.75;1831;19
20140317 001900;1831;1831;1830.75;1830.75;149
20140317 002000;1830.75;1831.25;1830.75;1831;83
20140317 002100;1831.25;1831.5;1831;1831;176
20140317 002200;1831;1831.25;1831;1831;137
20140317 002300;1831;1831;1830.5;1830.5;141
20140317 002400;1830.25;1830.75;1830.25;1830.75;57
20140317 002500;1830.5;1831;1830.25;1830.75;298
20140317 002600;1830.5;1830.75;1830.5;1830.75;14
20140317 002700;1830.75;1830.75;1830.5;1830.5;79
20140317 002800;1830.25;1830.5;1830.25;1830.25;16
20140317 002900;1830.25;1830.25;1829.5;1829.75;406
20140317 003000;1829.75;1830;1829.75;1829.75;44
20140317 003100;1829.75;1830;1829.5;1829.75;90
20140317 003200;1830;1830;1829.75;1829.75;101
20140317 003300;1829.75;1830;1829.75;1830;32
20140317 003400;1830;1830;1829.75;1829.75;19
20140317 003500;1830;1830.25;1829.75;1830;141
20140317 003600;1830.25;1830.75;1830;1830.5;283
20140317 003700;1830.5;1830.75;1830.5;1830.75;179
20140317 003800;1830.75;1830.75;1830.25;1830.75;222
20140317 003900;1830.5;1831;1830.5;1831;147
20140317 004000;1831;1831.25;1830.75;1831;95
20140317 004100;1831;1831.25;1830.75;1831.25;53
20140317 004200;1831.25;1831.25;1831;1831.25;17
20140317 004300;1831.25;1831.25;1831;1831.25;28
20140317 004400;1831.25;1831.25;1831;1831.25;24
20140317 004500;1831;1831.25;1830.75;1831;130
20140317 004600;1831;1831;1830.75;1831;23
20140317 004700;1831;1831;1830.75;1831;65
20140317 004800;1831.25;1831.25;1830.75;1831;73
20140317 004900;1831;1831;1830.75;1831;38
20140317 005000;1831;1831;1830.5;1830.75;89
20140317 005100;1830.75;1831;1830.75;1830.75;61
20140317 005200;1830.75;1831;1830.75;1831;22
20140317 005300;1831;1831.25;1830.75;1831.25;142
20140317 005400;1831.25;1831.25;1831;1831;145
20140317 005500;1831;1831.75;1831;1831.75;322
20140317 005600;1831.75;1831.75;1831.25;1831.25;78
20140317 005700;1831.25;1831.75;1831;1831.5;82
20140317 005800;1831.75;1831.75;1831.25;1831.75;144
20140317 005900;1831.75;1832.75;1831.75;1832.75;613
20140317 010000;1832.5;1832.75;1832.5;1832.5;311
20140317 010100;1832.75;1832.75;1832.25;1832.5;278
20140317 010200;1832.5;1832.75;1832.25;1832.5;277
20140317 010300;1832.5;1832.5;1832;1832;254
20140317 010400;1832;1832;1831.75;1832;340
20140317 010500;1831.75;1832;1831.75;1832;23
20140317 010600;1831.75;1832;1831.75;1831.75;82
20140317 010700;1832;1832.25;1831.75;1832;170
20140317 010800;1832;1832.25;1831;1831;197
20140317 010900;1831.25;1831.75;1831.25;1831.5;188
20140317 011000;1831.75;1831.75;1831.5;1831.5;36
20140317 011100;1831.75;1832;1831.5;1832;55
20140317 011200;1831.75;1832;1831.25;1831.75;282
20140317 011300;1831.75;1831.75;1831.5;1831.75;20
20140317 011400;1831.5;1832;1831.5;1832;98
20140317 011500;1832;1832;1831.75;1832;102
20140317 011600;1832;1833;1831.75;1832.75;437
20140317 011700;1832.75;1833.75;1832.75;1833.5;785
20140317 011800;1833.5;1833.5;1833.25;1833.5;33
20140317 011900;1833.5;1833.75;1833.5;1833.5;409
20140317 012000;1833.75;1833.75;1833.25;1833.75;312
20140317 012100;1833.75;1834;1833.5;1833.75;340
20140317 012200;1833.75;1834;1833.5;1833.75;76
20140317 012300;1833.75;1833.75;1833.5;1833.5;22
20140317 012400;1833.75;1833.75;1833.5;1833.5;29
20140317 012500;1833.75;1833.75;1833.5;1833.75;157
20140317 012600;1833.75;1834;1833.5;1833.75;149
20140317 012700;1833.75;1833.75;1833.25;1833.5;216
20140317 012800;1833.25;1833.5;1833.25;1833.25;38
20140317 012900;1833.5;1833.5;1833;1833.25;136
20140317 013000;1833.25;1833.5;1833.25;1833.25;145
20140317 013100;1833;1833.25;1833;1833;226
20140317 013200;1832.75;1832.75;1831.75;1832.75;539
20140317 013300;1832.75;1832.75;1831.75;1831.75;367
20140317 013400;1832;1832.25;1831.75;1831.75;67
20140317 013500;1831.75;1832.5;1831.75;1832.5;305
20140317 013600;1832.5;1832.5;1832.25;1832.5;98
20140317 013700;1832.5;1832.75;1832.25;1832.75;72
20140317 013800;1832.75;1832.75;1832.5;1832.75;31
20140317 013900;1832.75;1833;1832.5;1833;78
20140317 014000;1833;1833;1832.5;1832.75;101
20140317 014100;1832.5;1832.75;1832.25;1832.25;256
20140317 014200;1832.5;1832.5;1832.25;1832.5;121
20140317 014300;1832.75;1833;1832.5;1833;56
20140317 014400;1833;1833;1831.5;1831.5;543
20140317 014500;1831.5;1832.25;1831.5;1832;151
20140317 014600;1832;1832.25;1832;1832;52
20140317 014700;1832.25;1832.25;1832;1832;66
20140317 014800;1832;1832;1831.5;1831.5;164
20140317 014900;1831.5;1831.75;1830.25;1830.5;660
20140317 015000;1830.75;1831.25;1830.25;1831.25;384
20140317 015100;1831.25;1831.25;1831;1831.25;52
20140317 015200;1831;1831.25;1831;1831.25;63
20140317 015300;1831.25;1831.25;1830.75;1830.75;70
20140317 015400;1830.75;1830.75;1830.5;1830.75;146
20140317 015500;1830.75;1831.25;1830.75;1831;160
20140317 015600;1831.25;1831.25;1831;1831.25;68
20140317 015700;1831.5;1831.75;1831.25;1831.75;223
20140317 015800;1831.5;1831.75;1831.5;1831.75;144
20140317 015900;1831.75;1831.75;1831.25;1831.5;64
20140317 020000;1831.25;1831.5;1831.25;1831.5;23
20140317 020100;1831.5;1831.5;1831;1831;61
20140317 020200;1831;1831.25;1831;1831;71
20140317 020300;1831.25;1831.5;1831;1831.5;102
20140317 020400;1831.5;1832.25;1831.25;1832;256
20140317 020500;1832;1832;1831.75;1831.75;27
20140317 020600;1832;1832;1831.75;1832;33
20140317 020700;1832;1832.25;1831.75;1832;71
20140317 020800;1832.25;1832.25;1832;1832.25;58
20140317 020900;1832.25;1832.75;1832;1832;308
20140317 021000;1832.25;1832.25;1832;1832.25;66
20140317 021100;1832.25;1832.25;1832;1832.25;27
20140317 021200;1832.25;1832.5;1832;1832.25;94
20140317 021300;1832.25;1832.25;1831.75;1831.75;113
20140317 021400;1831.5;1832.25;1831.5;1832;138
20140317 021500;1832.25;1832.25;1832;1832.25;20
20140317 021600;1832.25;1832.75;1832;1832.75;181
20140317 021700;1832.75;1833.25;1832.75;1832.75;345
20140317 021800;1832.75;1833;1832.5;1832.75;153
20140317 021900;1833;1833;1832.75;1833;82
20140317 022000;1833;1833;1832.75;1833;72
20140317 022100;1833;1833.25;1833;1833.25;55
20140317 022200;1833.25;1833.25;1832.75;1832.75;135
20140317 022300;1833;1833;1832.75;1833;19
20140317 022400;1833;1833;1832.75;1833;80
20140317 022500;1832.75;1833;1832.75;1833;20
20140317 022600;1832.75;1833.25;1832.75;1833.25;111
20140317 022700;1833;1833.5;1832.75;1833.25;456
20140317 022800;1833.25;1833.25;1833;1833.25;17
20140317 022900;1833;1833.25;1832.5;1832.75;204
20140317 023000;1832.75;1832.75;1832.5;1832.75;22
20140317 023100;1832.75;1832.75;1832.5;1832.75;68
20140317 023200;1832.75;1833;1832.5;1833;32
20140317 023300;1833;1833;1832.5;1832.75;39
20140317 023400;1832.75;1832.75;1832.5;1832.75;20
20140317 023500;1832.75;1832.75;1832.5;1832.75;24
20140317 023600;1832.75;1833;1832.5;1832.75;51
20140317 023700;1833;1833;1832.5;1832.75;100
20140317 023800;1833;1833;1832.75;1833;17
20140317 023900;1833;1833;1832.75;1833;28
20140317 024000;1833;1833;1832.75;1832.75;46
20140317 024100;1832.75;1832.75;1832.5;1832.5;18
20140317 024200;1832.75;1832.75;1832.5;1832.75;31
20140317 024300;1832.75;1833;1832.5;1832.75;32
20140317 024400;1833;1833;1832.75;1833;22
20140317 024500;1832.75;1833;1832.75;1833;43
20140317 024600;1833.25;1833.5;1832.75;1832.75;171
20140317 024700;1833;1833.25;1833;1833;42
20140317 024800;1833.25;1833.5;1833.25;1833.5;99
20140317 024900;1833.5;1833.5;1833.25;1833.25;23
20140317 025000;1833.5;1833.5;1833.25;1833.5;17
20140317 025100;1833.5;1833.5;1833.25;1833.5;41
20140317 025200;1833.25;1833.75;1833.25;1833.5;172
20140317 025300;1833.5;1833.75;1833.5;1833.5;106
20140317 025400;1833.25;1833.5;1833.25;1833.5;20
20140317 025500;1833.5;1833.5;1833.25;1833.5;18
20140317 025600;1833.5;1833.5;1833.25;1833.5;18
20140317 025700;1833.5;1833.5;1833.25;1833.5;24
20140317 025800;1833.25;1833.5;1833;1833;57
20140317 025900;1833;1833.25;1833;1833;81
20140317 030000;1833.25;1833.25;1832.75;1832.75;44
20140317 030100;1833;1833.25;1833;1833;49
20140317 030200;1833.25;1833.25;1833;1833.25;35
20140317 030300;1833.25;1833.25;1833;1833.25;21
20140317 030400;1833;1833.25;1833;1833;16
20140317 030500;1833.25;1833.25;1833;1833;126
20140317 030600;1833;1833;1832.75;1833;169
20140317 030700;1833;1833;1832.75;1833;29
20140317 030800;1833;1833;1832.75;1832.75;16
20140317 030900;1833;1833;1832.75;1833;19
20140317 031000;1833;1833.25;1832.75;1832.75;113
20140317 031100;1833;1833;1832.75;1833;21
20140317 031200;1833;1833;1832.75;1833;22
20140317 031300;1833;1833;1832.75;1833;17
20140317 031400;1833;1833;1832.75;1832.75;18
20140317 031500;1833;1833;1832.5;1832.5;65
20140317 031600;1832.75;1832.75;1832.5;1832.75;19
20140317 031700;1832.5;1832.75;1832;1832;139
20140317 031800;1832;1832;1831;1831.75;327
20140317 031900;1831.5;1832;1831.5;1832;47
20140317 032000;1831.75;1833;1831.75;1832.75;258
20140317 032100;1832.75;1832.75;1832.5;1832.75;29
20140317 032200;1832.75;1833;1832.5;1832.75;188
20140317 032300;1833;1833;1832.75;1833;25
20140317 032400;1833;1833;1832.75;1833;18
20140317 032500;1832.75;1833;1832.75;1832.75;25
20140317 032600;1832.75;1833;1832.75;1833;117
20140317 032700;1833;1833;1832.75;1832.75;66
20140317 032800;1833;1833;1832.75;1832.75;18
20140317 032900;1832.75;1833.25;1832.75;1833.25;183
20140317 033000;1833.25;1833.5;1833;1833.5;47
20140317 033100;1833.25;1833.5;1833.25;1833.25;63
20140317 033200;1833.5;1833.5;1833;1833.25;69
20140317 033300;1833.25;1833.25;1833;1833.25;47
20140317 033400;1833.25;1833.5;1833.25;1833.5;195
20140317 033500;1833.5;1833.5;1833;1833.25;55
20140317 033600;1833.25;1833.5;1833;1833.25;98
20140317 033700;1833.25;1833.25;1833;1833.25;27
20140317 033800;1833.25;1833.25;1833;1833.25;128
20140317 033900;1833.25;1833.25;1833;1833.25;67
20140317 034000;1833.25;1833.25;1832.75;1833;93
20140317 034100;1833.25;1833.25;1833;1833;20
20140317 034200;1833.25;1833.25;1833;1833.25;67
20140317 034300;1833.25;1833.25;1833;1833.25;33
20140317 034400;1833;1833.5;1833;1833.5;54
20140317 034500;1833.5;1833.5;1833.25;1833.25;36
20140317 034600;1833.5;1833.5;1833.25;1833.5;35
20140317 034700;1833.5;1833.5;1833.25;1833.5;14
20140317 034800;1833.25;1833.5;1833.25;1833.5;25
20140317 034900;1833.5;1833.5;1833.25;1833.5;14
20140317 035000;1833.5;1833.75;1833.25;1833.5;84
20140317 035100;1833.5;1833.75;1833.5;1833.5;68
20140317 035200;1833.5;1833.75;1833.5;1833.75;32
20140317 035300;1833.5;1833.75;1833.25;1833.75;87
20140317 035400;1833.5;1833.75;1833.5;1833.75;62
20140317 035500;1833.75;1833.75;1833.5;1833.5;22
20140317 035600;1833.75;1833.75;1833.25;1833.25;118
20140317 035700;1833.5;1833.75;1833.5;1833.75;44
20140317 035800;1833.75;1833.75;1833.5;1833.5;20
20140317 035900;1833.75;1834;1833.5;1834;310
20140317 040000;1834;1834;1833.5;1833.75;179
20140317 040100;1833.5;1833.5;1833.5;1833.5;82
20140317 040200;1833.25;1833.25;1833;1833;27
20140317 040300;1833.25;1833.25;1833;1833;3
20140317 040400;1833;1833.25;1833;1833.25;45
20140317 040500;1833.25;1833.25;1833.25;1833.25;4
20140317 040600;1833.5;1833.5;1833.25;1833.25;8
20140317 040700;1833.5;1833.5;1833.25;1833.25;17
20140317 040800;1833.5;1833.75;1833.25;1833.5;25
20140317 040900;1833.5;1833.5;1833.5;1833.5;2
20140317 041000;1833.5;1833.75;1833.5;1833.5;8
20140317 041100;1833.5;1833.5;1833.5;1833.5;6
20140317 041200;1833.5;1833.5;1833.5;1833.5;14
20140317 041300;1833.5;1833.5;1833.5;1833.5;2
20140317 041400;1833.5;1833.5;1833.5;1833.5;42
20140317 041500;1833.25;1833.25;1833.25;1833.25;5
20140317 041600;1833.25;1833.25;1833.25;1833.25;5
20140317 041700;1833.25;1833.25;1833.25;1833.25;5
20140317 041800;1833.25;1833.25;1833.25;1833.25;3
20140317 041900;1833.25;1833.25;1833.25;1833.25;37
20140317 042000;1833;1833.25;1833;1833;12
20140317 042100;1833;1833;1833;1833;5
20140317 042200;1833;1833;1833;1833;12
20140317 042300;1833.25;1833.25;1833;1833;12
20140317 042400;1832.75;1833;1832.75;1832.75;14
20140317 042500;1832.75;1832.75;1832.5;1832.75;58
20140317 042600;1832.75;1832.75;1832.25;1832.5;84
20140317 042700;1832.5;1832.75;1832.5;1832.75;41
20140317 042800;1832.5;1833;1832.5;1833;21
20140317 042900;1833;1833;1832.75;1833;15
20140317 043000;1832.75;1832.75;1832.75;1832.75;62
20140317 043100;1832.5;1832.75;1832.5;1832.75;21
20140317 043200;1832.75;1833;1832.75;1833;52
20140317 043300;1833;1833;1833;1833;6
20140317 043400;1833;1833;1833;1833;2
20140317 043500;1833;1833;1833;1833;4
20140317 043600;1833;1833.25;1833;1833;8
20140317 043700;1833.25;1833.25;1833;1833.25;4
20140317 043800;1833;1833.25;1833;1833;9
20140317 043900;1833;1833.25;1833;1833.25;3
20140317 044000;1833;1833;1833;1833;5
20140317 044100;1833;1833;1833;1833;76
20140317 044200;1833;1833;1832.75;1833;38
20140317 044300;1832.75;1833;1832.75;1833;9
20140317 044400;1832.75;1833.25;1832.75;1833.25;23
20140317 044500;1833;1833;1833;1833;19
20140317 044600;1833;1833;1833;1833;19
20140317 044700;1833;1833;1832.75;1832.75;30
20140317 044800;1832.75;1832.75;1832.5;1832.5;21
20140317 044900;1832.75;1832.75;1832.5;1832.5;11
20140317 045000;1832.5;1833.25;1832.5;1833;53
20140317 045100;1832.75;1832.75;1832.75;1832.75;2
20140317 045200;1832.75;1832.75;1832.75;1832.75;4
20140317 045300;1832.75;1832.75;1832.75;1832.75;6
20140317 045400;1832.75;1832.75;1832.25;1832.25;44
20140317 045500;1832.25;1832.5;1832.25;1832.5;35
20140317 045600;1832.5;1832.5;1832.25;1832.25;23
20140317 045700;1832.25;1832.5;1832.25;1832.5;2
20140317 045800;1832.25;1832.25;1831.25;1832;471
20140317 045900;1832;1832.25;1832;1832;43
20140317 050000;1832;1832;1831.75;1831.75;54
20140317 050100;1831.75;1831.75;1831.75;1831.75;5
20140317 050200;1831.75;1832;1831.75;1832;48
20140317 050300;1832;1832.25;1832;1832;10
20140317 050400;1832;1832;1831.75;1831.75;83
20140317 050500;1831.75;1832;1831.75;1831.75;56
20140317 050600;1831.75;1832;1831.75;1832;74
20140317 050700;1832;1832;1832;1832;33
20140317 050800;1832;1832;1831.75;1831.75;104
20140317 050900;1831.75;1831.75;1831.5;1831.75;130
20140317 051000;1831.75;1831.75;1831.5;1831.5;74
20140317 051100;1831.5;1831.75;1831.25;1831.5;218
20140317 051200;1831.25;1831.25;1831.25;1831.25;8
20140317 051300;1831.5;1831.75;1831.5;1831.75;62
20140317 051400;1832;1832.5;1832;1832.25;42
20140317 051500;1832.25;1832.25;1831.75;1832;44
20140317 051600;1832;1832.25;1832;1832.25;84
20140317 051700;1832;1832;1832;1832;29
20140317 051800;1832;1832;1831.75;1831.75;43
20140317 051900;1831.75;1832;1831.5;1831.5;73
20140317 052000;1831.5;1831.5;1831.5;1831.5;131
20140317 052100;1831.5;1831.75;1831.5;1831.5;53
20140317 052200;1831.75;1831.75;1831.5;1831.5;150
20140317 052300;1831.5;1831.75;1831.5;1831.75;63
20140317 052400;1831.75;1832;1831.75;1832;76
20140317 052500;1832.25;1832.25;1832.25;1832.25;35
20140317 052600;1832.25;1832.25;1832;1832;34
20140317 052700;1832;1832;1832;1832;3
20140317 052800;1832.25;1832.25;1832;1832;8
20140317 052900;1832;1832;1832;1832;3
20140317 053000;1832;1832.25;1832;1832.25;11
20140317 053100;1832;1832.25;1832;1832.25;6
20140317 053200;1832.25;1832.5;1832;1832.25;90
20140317 053300;1832;1832.25;1832;1832.25;5
20140317 053400;1832;1832;1831.75;1831.75;113
20140317 053500;1831.75;1831.75;1831.75;1831.75;24
20140317 053600;1831.75;1832;1831.75;1831.75;105
20140317 053700;1831.5;1831.75;1831.5;1831.75;15
20140317 053800;1831.75;1832;1831.5;1831.5;36
20140317 053900;1831.75;1831.75;1831.5;1831.5;3
20140317 054000;1831.5;1831.75;1831.5;1831.75;45
20140317 054100;1831.5;1831.5;1831.5;1831.5;4
20140317 054200;1831.75;1831.75;1831.5;1831.5;78
20140317 054300;1831.75;1831.75;1831.5;1831.75;7
20140317 054400;1831.5;1831.75;1831.5;1831.5;22
20140317 054500;1831.5;1831.5;1830.5;1830.75;825
20140317 054600;1831;1832;1831;1831.75;353
20140317 054700;1832;1832;1831.75;1832;7
20140317 054800;1832;1832.25;1832;1832;22
20140317 054900;1832;1832;1831.75;1831.75;52
20140317 055000;1832;1832.25;1831.75;1832.25;76
20140317 055100;1832;1832.25;1831.75;1831.75;46
20140317 055200;1831.75;1831.75;1831.75;1831.75;8
20140317 055300;1831.75;1832;1831.75;1832;62
20140317 055400;1832;1832;1831.75;1831.75;89
20140317 055500;1831.75;1832;1831.75;1831.75;51
20140317 055600;1832;1832;1831.75;1831.75;40
20140317 055700;1831.75;1832;1831.75;1831.75;5
20140317 055800;1831.75;1832;1831.75;1832;4
20140317 055900;1832;1832;1831.75;1831.75;159
20140317 060000;1832;1832.25;1831.25;1832;674
20140317 060100;1831.75;1832;1831.75;1832;20
20140317 060200;1831.75;1832;1831.75;1831.75;23
20140317 060300;1831.75;1832;1831.75;1831.75;68
20140317 060400;1832;1833;1832;1833;188
20140317 060500;1833;1833.25;1832.75;1832.75;146
20140317 060600;1833;1833.25;1832.75;1833;95
20140317 060700;1833.25;1833.75;1833;1833.25;308
20140317 060800;1833.25;1833.5;1833.25;1833.5;15
20140317 060900;1833.5;1833.5;1832.75;1832.75;273
20140317 061000;1832.75;1833;1832.75;1833;26
20140317 061100;1833;1833.5;1832.75;1833.25;266
20140317 061200;1833.25;1833.25;1833;1833;100
20140317 061300;1833;1833.5;1833;1833.25;219
20140317 061400;1833.25;1833.5;1833.25;1833.5;44
20140317 061500;1833.25;1833.5;1833.25;1833.25;32
20140317 061600;1833.5;1833.5;1833.25;1833.25;51
20140317 061700;1833.25;1833.5;1833;1833;48
20140317 061800;1833;1833.25;1833;1833.25;7
20140317 061900;1833.25;1833.25;1833;1833;11
20140317 062000;1833.25;1833.5;1833;1833.25;220
20140317 062100;1833.5;1833.5;1833.25;1833.5;61
20140317 062200;1833.25;1833.5;1833.25;1833.25;28
20140317 062300;1833.5;1833.5;1833;1833.25;55
20140317 062400;1833;1833.25;1833;1833.25;15
20140317 062500;1833;1833;1832.75;1833;142
20140317 062600;1832.75;1833;1832.75;1833;23
20140317 062700;1833;1833;1832.75;1833;4
20140317 062800;1832.75;1832.75;1832.75;1832.75;2
20140317 062900;1832.75;1833;1832.75;1832.75;99
20140317 063000;1832.75;1832.75;1832.5;1832.75;44
20140317 063100;1832.5;1832.75;1832.5;1832.5;16
20140317 063200;1832.75;1832.75;1832.5;1832.5;8
20140317 063300;1832.5;1832.75;1832.5;1832.75;20
20140317 063400;1832.5;1833;1832.5;1832.5;219
20140317 063500;1832.75;1832.75;1832.5;1832.5;7
20140317 063600;1832.5;1832.75;1832.5;1832.75;14
20140317 063700;1832.5;1832.75;1832.5;1832.75;4
20140317 063800;1832.75;1832.75;1832.5;1832.5;27
20140317 063900;1832.5;1832.5;1832.5;1832.5;8
20140317 064000;1832.75;1833;1832.5;1833;112
20140317 064100;1833.25;1833.25;1832.75;1833;158
20140317 064200;1833;1833.25;1832.75;1833.25;220
20140317 064300;1833.25;1833.75;1833;1833.5;244
20140317 064400;1833.5;1833.75;1833.5;1833.5;359
20140317 064500;1833.5;1833.75;1833.5;1833.75;10
20140317 064600;1833.5;1833.75;1833.5;1833.5;24
20140317 064700;1833.75;1833.75;1833.5;1833.5;15
20140317 064800;1833.5;1833.5;1833.25;1833.5;36
20140317 064900;1833.25;1833.5;1833.25;1833.5;22
20140317 065000;1833.75;1833.75;1833.5;1833.75;158
20140317 065100;1833.75;1834;1833.5;1834;52
20140317 065200;1833.75;1833.75;1833.5;1833.5;110
20140317 065300;1833.5;1834;1833.5;1833.75;66
20140317 065400;1833.75;1834;1833.5;1833.5;66
20140317 065500;1833.5;1833.75;1833.5;1833.75;27
20140317 065600;1833.75;1833.75;1833.5;1833.75;6
20140317 065700;1833.75;1833.75;1833.5;1833.5;4
20140317 065800;1833.75;1834;1833.5;1833.75;62
20140317 065900;1834;1834;1833.75;1833.75;194
20140317 070000;1833.75;1834;1833.75;1834;62
20140317 070100;1834;1835;1833.75;1834.75;1407
20140317 070200;1834.75;1834.75;1833.75;1834.25;670
20140317 070300;1834.25;1834.5;1833.75;1834.25;229
20140317 070400;1834;1834.5;1834;1834.25;167
20140317 070500;1834;1834.25;1833.75;1834;178
20140317 070600;1834;1835;1834;1835;427
20140317 070700;1834.75;1835.25;1834.75;1835;220
20140317 070800;1835;1836;1835;1836;679
20140317 070900;1835.75;1836.5;1835.75;1836;402
20140317 071000;1836;1836.5;1836;1836;352
20140317 071100;1836;1836;1835.5;1835.5;205
20140317 071200;1835.5;1836.25;1835.5;1836;373
20140317 071300;1836;1836;1835.5;1835.75;150
20140317 071400;1835.75;1836.25;1835.5;1836;607
20140317 071500;1836;1836.5;1835.75;1836.5;351
20140317 071600;1836.25;1836.75;1836;1836;624
20140317 071700;1836;1836;1835.75;1835.75;229
20140317 071800;1835.75;1836;1835.5;1835.75;256
20140317 071900;1835.5;1835.75;1835.25;1835.25;236
20140317 072000;1835.25;1835.5;1835.25;1835.25;337
20140317 072100;1835.25;1835.5;1835.25;1835.25;6
20140317 072200;1835.25;1836;1835.25;1836;465
20140317 072300;1835.75;1835.75;1835.75;1835.75;44
20140317 072400;1835.75;1836;1835.75;1835.75;33
20140317 072500;1835.75;1836.25;1835.75;1836.25;51
20140317 072600;1836;1836.5;1836;1836.25;115
20140317 072700;1836.5;1836.5;1836.25;1836.5;440
20140317 072800;1836.5;1836.75;1836.5;1836.75;185
20140317 072900;1836.75;1836.75;1836.5;1836.5;55
20140317 073000;1836.75;1836.75;1836.5;1836.5;250
20140317 073100;1836.5;1836.5;1836;1836;118
20140317 073200;1836;1836.5;1836;1836.25;143
20140317 073300;1836.5;1836.75;1836.25;1836.5;192
20140317 073400;1836.5;1836.75;1836.25;1836.25;46
20140317 073500;1836.5;1836.5;1836.25;1836.5;44
20140317 073600;1836.5;1836.75;1836.5;1836.5;51
20140317 073700;1836.5;1837;1836.5;1836.75;492
20140317 073800;1836.75;1836.75;1836.5;1836.5;73
20140317 073900;1836.75;1837.25;1836.75;1837;738
20140317 074000;1837;1837.25;1836.75;1837;184
20140317 074100;1836.75;1837.25;1836.75;1837;114
20140317 074200;1837;1837;1836.75;1836.75;31
